Dates,Tickers,Tenor,Data
20250526,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01833
20250227,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01992
20250327,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.0208
20250527,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01822
20250428,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01769
20250228,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01982
20250328,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.02039
20250528,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01839
20250429,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01757
20250529,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01816
20250430,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.01719
20250530,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.0183
20250331,IR.EUR-EURIBOR-6M.FRA-12M-18M.MID,18M,0.02009
20250401,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02359
20250501,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02116
20250402,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02383
20250602,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02187
20250502,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02182
20250403,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.0228
20250303,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02245
20250404,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02231
20250304,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.0221
20250305,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02478
20250505,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02179
20250306,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02554
20250506,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02174
20250407,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02279
20250307,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02513
20250507,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02141
20250408,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02295
20250508,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02166
20250409,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02248
20250509,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02201
20250410,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02255
20250310,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02477
20250411,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02276
20250311,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02518
20250312,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02527
20250512,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02294
20250313,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02505
20250513,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02308
20250414,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02222
20250314,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02531
20250514,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02325
20250415,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.0223
20250515,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02277
20250416,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02205
20250516,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02249
20250417,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02156
20250317,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02495
20250418,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02176
20250318,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02512
20250319,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02479
20250519,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02236
20250320,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02452
20250520,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02257
20250421,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02176
20250321,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02449
20250521,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02273
20250422,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02146
20250522,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02274
20250423,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02169
20250523,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02225
20250424,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02125
20250224,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02271
20250324,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02457
20250425,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02152
20250225,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02263
20250325,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02473
20250226,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02247
20250326,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02464
20250526,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02222
20250227,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02219
20250327,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02439
20250527,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02204
20250428,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02172
20250228,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02197
20250328,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02403
20250528,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.0221
20250429,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02167
20250529,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02191
20250430,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02121
20250530,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.02198
20250331,IR.EUR-EURIBOR-6M.SWAP-5Y.MID,5Y,0.0237
20250401,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.02034
20250501,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01715
20250402,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.02044
20250602,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.0182
20250502,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01774
20250403,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01961
20250303,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.02097
20250404,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.0186
20250304,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.02038
20250305,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.02223
20250505,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01777
20250306,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.02226
20250506,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01761
20250407,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.019
20250307,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.02202
20250507,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01742
20250408,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01898
20250508,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01763
20250409,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01792
20250509,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01792
20250410,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01885
20250310,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.0217
20250411,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01847
20250311,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.02157
20250312,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.02191
20250512,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01914
20250313,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.02151
20250513,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01915
20250414,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01838
20250314,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.02159
20250514,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01912
20250415,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01818
20250515,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.0188
20250416,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01807
20250516,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01867
20250417,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01721
20250317,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.02162
20250418,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01737
20250318,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.02166
20250319,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.02164
20250519,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01865
20250320,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.02148
20250520,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01868
20250421,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01737
20250321,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.02134
20250521,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01877
20250422,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01699
20250522,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01849
20250423,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01764
20250523,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01791
20250424,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01717
20250224,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.02092
20250324,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.02126
20250425,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01751
20250225,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.02077
20250325,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.02136
20250226,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.02083
20250326,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.02121
20250526,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01819
20250227,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.02047
20250327,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.02082
20250527,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01811
20250428,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.0176
20250228,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.02042
20250328,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.02048
20250528,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01828
20250429,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01751
20250529,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01807
20250430,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01719
20250530,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.01825
20250331,IR.EUR-EURIBOR-6M.FRA-6M-12M.MID,12M,0.02025
20250401,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0247
20250501,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0225
20250402,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0247
20250602,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0221
20250502,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0223
20250403,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0247
20250303,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0272
20250404,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0247
20250304,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0278
20250305,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0276
20250505,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0223
20250306,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0275
20250506,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0222
20250407,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.02505
20250307,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0272
20250507,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0222
20250408,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0247
20250508,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0222
20250409,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0247
20250509,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0222
20250410,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0247
20250310,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0272
20250411,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.02475
20250311,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0265
20250312,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0255
20250512,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0222
20250313,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0254
20250513,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0222
20250414,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0247
20250314,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0256
20250514,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0222
20250415,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0247
20250515,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0222
20250416,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0247
20250516,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0222
20250417,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0247
20250317,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0255
20250418,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0249
20250318,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0255
20250319,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0253
20250519,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.02245
20250320,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0254
20250520,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0224
20250421,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0245
20250321,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0254
20250521,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.02225
20250422,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0247
20250522,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.02225
20250423,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0225
20250523,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0225
20250424,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0223
20250224,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0272
20250324,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.025
20250425,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0223
20250225,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0272
20250325,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.025
20250226,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0272
20250326,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.025
20250526,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0221
20250227,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0274
20250327,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0247
20250527,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0221
20250428,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0223
20250228,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0272
20250328,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0247
20250528,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0221
20250429,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0223
20250529,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.022
20250430,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0223
20250530,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0224
20250331,IR.EUR-EURIBOR-6M.CASH-1D.MID,1D,0.0247
20250401,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02558
20250501,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.0238
20250402,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02584
20250602,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02457
20250502,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02441
20250403,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02503
20250303,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02371
20250404,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02488
20250304,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02361
20250305,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02611
20250505,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02443
20250306,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02696
20250506,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02441
20250407,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02548
20250307,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02666
20250507,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02393
20250408,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02545
20250508,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.0242
20250409,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02515
20250509,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02459
20250410,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02497
20250310,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02644
20250411,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02515
20250311,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02701
20250312,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02703
20250512,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02527
20250313,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02688
20250513,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02552
20250414,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02461
20250314,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02718
20250514,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02573
20250415,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02486
20250515,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02525
20250416,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02465
20250516,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02491
20250417,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02431
20250317,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02661
20250418,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02447
20250318,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.0269
20250319,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02644
20250519,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02485
20250320,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02616
20250520,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02522
20250421,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02447
20250321,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02635
20250521,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02542
20250422,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02418
20250522,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02555
20250423,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.0243
20250523,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02509
20250424,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02395
20250224,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02373
20250324,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02653
20250425,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02411
20250225,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02364
20250325,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02671
20250226,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02341
20250326,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02665
20250526,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02492
20250227,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02329
20250327,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02656
20250527,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02471
20250428,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02437
20250228,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02306
20250328,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02616
20250528,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.0248
20250429,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02433
20250529,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02461
20250430,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02387
20250530,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02467
20250331,IR.EUR-EURIBOR-6M.SWAP-9Y.MID,9Y,0.02586
20250401,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.02158
20250501,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.01885
20250402,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.02174
20250602,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.01942
20250502,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.0194
20250403,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.02084
20250303,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.02176
20250404,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.02
20250304,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.02131
20250305,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.02334
20250505,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.0194
20250306,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.02356
20250506,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.01932
20250407,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.02044
20250307,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.02336
20250507,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.01914
20250408,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.02029
20250508,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.01931
20250409,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.01963
20250509,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.01951
20250410,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.02007
20250310,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.02304
20250411,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.02013
20250311,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.02303
20250312,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.02324
20250512,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.02053
20250313,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.02297
20250513,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.02056
20250414,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.01986
20250314,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.02312
20250514,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.02064
20250415,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.01971
20250515,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.02034
20250416,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.01956
20250516,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.02018
20250417,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.01894
20250317,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.0231
20250418,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.01906
20250318,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.02313
20250319,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.02306
20250519,IR.EUR-EURIBOR-6M.SWAP-2Y.MID,2Y,0.02001
