Dates,Tickers,Data
20250430,FX.USDNIO-SPOT.MID,36.8
20250530,FX.USDNIO-SPOT.MID,36.8
20250331,FX.USDNIO-SPOT.MID,36.8
20250401,FX.EURUSD-SPOT.MID,1.07875
20250501,FX.EURUSD-SPOT.MID,1.1286
20250402,FX.EURUSD-SPOT.MID,1.0854
20250602,FX.EURUSD-SPOT.MID,1.14405
20250502,FX.EURUSD-SPOT.MID,1.12995
20250403,FX.EURUSD-SPOT.MID,1.10375
20250303,FX.EURUSD-SPOT.MID,1.0473
20250404,FX.EURUSD-SPOT.MID,1.0944
20250304,FX.EURUSD-SPOT.MID,1.0601
20250305,FX.EURUSD-SPOT.MID,1.07905
20250505,FX.EURUSD-SPOT.MID,1.13135
20250306,FX.EURUSD-SPOT.MID,1.08015
20250506,FX.EURUSD-SPOT.MID,1.13715
20250407,FX.EURUSD-SPOT.MID,1.0933
20250307,FX.EURUSD-SPOT.MID,1.08425
20250507,FX.EURUSD-SPOT.MID,1.1334
20250408,FX.EURUSD-SPOT.MID,1.09515
20250508,FX.EURUSD-SPOT.MID,1.12245
20250409,FX.EURUSD-SPOT.MID,1.0964
20250509,FX.EURUSD-SPOT.MID,1.12585
20250410,FX.EURUSD-SPOT.MID,1.12165
20250310,FX.EURUSD-SPOT.MID,1.08295
20250411,FX.EURUSD-SPOT.MID,1.1313
20250311,FX.EURUSD-SPOT.MID,1.09305
20250312,FX.EURUSD-SPOT.MID,1.08845
20250512,FX.EURUSD-SPOT.MID,1.10895
20250313,FX.EURUSD-SPOT.MID,1.08535
20250513,FX.EURUSD-SPOT.MID,1.1185
20250414,FX.EURUSD-SPOT.MID,1.13545
20250314,FX.EURUSD-SPOT.MID,1.088
20250514,FX.EURUSD-SPOT.MID,1.1178
20250415,FX.EURUSD-SPOT.MID,1.1273
20250515,FX.EURUSD-SPOT.MID,1.1177
20250416,FX.EURUSD-SPOT.MID,1.13865
20250516,FX.EURUSD-SPOT.MID,1.11525
20250417,FX.EURUSD-SPOT.MID,1.13735
20250317,FX.EURUSD-SPOT.MID,1.09255
20250418,FX.EURUSD-SPOT.MID,1.1395
20250318,FX.EURUSD-SPOT.MID,1.09435
20250319,FX.EURUSD-SPOT.MID,1.09075
20250519,FX.EURUSD-SPOT.MID,1.1235
20250320,FX.EURUSD-SPOT.MID,1.08485
20250520,FX.EURUSD-SPOT.MID,1.12725
20250421,FX.EURUSD-SPOT.MID,1.1522
20250321,FX.EURUSD-SPOT.MID,1.08215
20250521,FX.EURUSD-SPOT.MID,1.1333
20250422,FX.EURUSD-SPOT.MID,1.1426
20250522,FX.EURUSD-SPOT.MID,1.12785
20250423,FX.EURUSD-SPOT.MID,1.1324
20250523,FX.EURUSD-SPOT.MID,1.136
20250424,FX.EURUSD-SPOT.MID,1.1378
20250224,FX.EURUSD-SPOT.MID,1.04755
20250324,FX.EURUSD-SPOT.MID,1.08055
20250425,FX.EURUSD-SPOT.MID,1.13805
20250225,FX.EURUSD-SPOT.MID,1.05105
20250325,FX.EURUSD-SPOT.MID,1.07985
20250226,FX.EURUSD-SPOT.MID,1.04915
20250326,FX.EURUSD-SPOT.MID,1.07555
20250526,FX.EURUSD-SPOT.MID,1.1381
20250227,FX.EURUSD-SPOT.MID,1.04045
20250327,FX.EURUSD-SPOT.MID,1.0791
20250527,FX.EURUSD-SPOT.MID,1.1337
20250428,FX.EURUSD-SPOT.MID,1.14135
20250228,FX.EURUSD-SPOT.MID,1.0368
20250328,FX.EURUSD-SPOT.MID,1.0824
20250528,FX.EURUSD-SPOT.MID,1.12935
20250429,FX.EURUSD-SPOT.MID,1.13825
20250529,FX.EURUSD-SPOT.MID,1.1375
20250430,FX.EURUSD-SPOT.MID,1.13485
20250530,FX.EURUSD-SPOT.MID,1.1359
20250331,FX.EURUSD-SPOT.MID,1.08145
20250401,FX.USDYER-SPOT.MID,246.1
20250501,FX.USDYER-SPOT.MID,244.67
20250402,FX.USDYER-SPOT.MID,245.85
20250602,FX.USDYER-SPOT.MID,243.43
20250502,FX.USDYER-SPOT.MID,244.6
20250403,FX.USDYER-SPOT.MID,245.85
20250303,FX.USDYER-SPOT.MID,246.83
20250404,FX.USDYER-SPOT.MID,245.5
20250304,FX.USDYER-SPOT.MID,246.73
20250305,FX.USDYER-SPOT.MID,246.65
20250505,FX.USDYER-SPOT.MID,244.58
20250306,FX.USDYER-SPOT.MID,246.6
20250506,FX.USDYER-SPOT.MID,244.17
20250407,FX.USDYER-SPOT.MID,245.43
20250307,FX.USDYER-SPOT.MID,246.53
20250507,FX.USDYER-SPOT.MID,244.53
20250408,FX.USDYER-SPOT.MID,245.4
20250508,FX.USDYER-SPOT.MID,244.47
20250409,FX.USDYER-SPOT.MID,245.33
20250509,FX.USDYER-SPOT.MID,244.45
20250410,FX.USDYER-SPOT.MID,245.3
20250310,FX.USDYER-SPOT.MID,246.3
20250411,FX.USDYER-SPOT.MID,245.27
20250311,FX.USDYER-SPOT.MID,246.85
20250312,FX.USDYER-SPOT.MID,246.8
20250512,FX.USDYER-SPOT.MID,244.25
20250313,FX.USDYER-SPOT.MID,246.26
20250513,FX.USDYER-SPOT.MID,244.2
20250414,FX.USDYER-SPOT.MID,245.35
20250314,FX.USDYER-SPOT.MID,246.25
20250514,FX.USDYER-SPOT.MID,244.15
20250415,FX.USDYER-SPOT.MID,245.27
20250515,FX.USDYER-SPOT.MID,244.18
20250416,FX.USDYER-SPOT.MID,245.23
20250516,FX.USDYER-SPOT.MID,244.2
20250417,FX.USDYER-SPOT.MID,245.2
20250317,FX.USDYER-SPOT.MID,246.25
20250418,FX.USDYER-SPOT.MID,245.35
20250318,FX.USDYER-SPOT.MID,246.22
20250319,FX.USDYER-SPOT.MID,246.2
20250519,FX.USDYER-SPOT.MID,243.93
20250320,FX.USDYER-SPOT.MID,246.15
20250520,FX.USDYER-SPOT.MID,243.9
20250421,FX.USDYER-SPOT.MID,245.15
20250321,FX.USDYER-SPOT.MID,246.125
20250521,FX.USDYER-SPOT.MID,243.88
20250422,FX.USDYER-SPOT.MID,245.13
20250522,FX.USDYER-SPOT.MID,243.85
20250423,FX.USDYER-SPOT.MID,245.1
20250523,FX.USDYER-SPOT.MID,243.795
20250424,FX.USDYER-SPOT.MID,245.08
20250224,FX.USDYER-SPOT.MID,247.27
20250324,FX.USDYER-SPOT.MID,246.1
20250425,FX.USDYER-SPOT.MID,245.02
20250225,FX.USDYER-SPOT.MID,247.3
20250325,FX.USDYER-SPOT.MID,246.07
20250226,FX.USDYER-SPOT.MID,247.27
20250326,FX.USDYER-SPOT.MID,246.05
20250526,FX.USDYER-SPOT.MID,243.8
20250227,FX.USDYER-SPOT.MID,247.0
20250327,FX.USDYER-SPOT.MID,245.79
20250527,FX.USDYER-SPOT.MID,243.765
20250428,FX.USDYER-SPOT.MID,245.0
20250228,FX.USDYER-SPOT.MID,246.97
20250328,FX.USDYER-SPOT.MID,245.77
20250528,FX.USDYER-SPOT.MID,243.53
20250429,FX.USDYER-SPOT.MID,244.73
20250529,FX.USDYER-SPOT.MID,243.47
20250430,FX.USDYER-SPOT.MID,244.7
20250530,FX.USDYER-SPOT.MID,243.44
20250331,FX.USDYER-SPOT.MID,246.15
20250401,FX.USDBRL-SPOT.MID,5.6819
20250501,FX.USDBRL-SPOT.MID,5.6734
20250402,FX.USDBRL-SPOT.MID,5.69355
20250602,FX.USDBRL-SPOT.MID,5.6818
20250502,FX.USDBRL-SPOT.MID,5.6539
20250403,FX.USDBRL-SPOT.MID,5.61835
20250303,FX.USDBRL-SPOT.MID,5.88535
20250404,FX.USDBRL-SPOT.MID,5.83995
20250304,FX.USDBRL-SPOT.MID,5.88535
20250305,FX.USDBRL-SPOT.MID,5.75555
20250505,FX.USDBRL-SPOT.MID,5.68755
20250306,FX.USDBRL-SPOT.MID,5.75945
20250506,FX.USDBRL-SPOT.MID,5.70805
20250407,FX.USDBRL-SPOT.MID,5.91735
20250307,FX.USDBRL-SPOT.MID,5.78895
20250507,FX.USDBRL-SPOT.MID,5.7467
20250408,FX.USDBRL-SPOT.MID,5.9843
20250508,FX.USDBRL-SPOT.MID,5.6758
20250409,FX.USDBRL-SPOT.MID,5.86005
20250509,FX.USDBRL-SPOT.MID,5.64975
20250410,FX.USDBRL-SPOT.MID,5.89355
20250310,FX.USDBRL-SPOT.MID,5.8655
20250411,FX.USDBRL-SPOT.MID,5.8724
20250311,FX.USDBRL-SPOT.MID,5.80795
20250312,FX.USDBRL-SPOT.MID,5.8012
20250512,FX.USDBRL-SPOT.MID,5.69265
20250313,FX.USDBRL-SPOT.MID,5.8091
20250513,FX.USDBRL-SPOT.MID,5.59645
20250414,FX.USDBRL-SPOT.MID,5.8532
20250314,FX.USDBRL-SPOT.MID,5.7376
20250514,FX.USDBRL-SPOT.MID,5.62185
20250415,FX.USDBRL-SPOT.MID,5.89605
20250515,FX.USDBRL-SPOT.MID,5.68125
20250416,FX.USDBRL-SPOT.MID,5.85695
20250516,FX.USDBRL-SPOT.MID,5.66975
20250417,FX.USDBRL-SPOT.MID,5.80055
20250317,FX.USDBRL-SPOT.MID,5.6684
20250418,FX.USDBRL-SPOT.MID,5.8073
20250318,FX.USDBRL-SPOT.MID,5.66775
20250319,FX.USDBRL-SPOT.MID,5.63535
20250519,FX.USDBRL-SPOT.MID,5.64455
20250320,FX.USDBRL-SPOT.MID,5.6722
20250520,FX.USDBRL-SPOT.MID,5.6796
20250421,FX.USDBRL-SPOT.MID,5.8073
20250321,FX.USDBRL-SPOT.MID,5.72165
20250521,FX.USDBRL-SPOT.MID,5.65655
20250422,FX.USDBRL-SPOT.MID,5.72135
20250522,FX.USDBRL-SPOT.MID,5.65475
20250423,FX.USDBRL-SPOT.MID,5.7103
20250523,FX.USDBRL-SPOT.MID,5.65375
20250424,FX.USDBRL-SPOT.MID,5.68235
20250224,FX.USDBRL-SPOT.MID,5.75425
20250324,FX.USDBRL-SPOT.MID,5.75265
20250425,FX.USDBRL-SPOT.MID,5.68585
20250225,FX.USDBRL-SPOT.MID,5.75445
20250325,FX.USDBRL-SPOT.MID,5.6963
20250226,FX.USDBRL-SPOT.MID,5.8013
20250326,FX.USDBRL-SPOT.MID,5.7332
20250526,FX.USDBRL-SPOT.MID,5.6726
20250227,FX.USDBRL-SPOT.MID,5.8286
20250327,FX.USDBRL-SPOT.MID,5.75155
20250527,FX.USDBRL-SPOT.MID,5.64445
20250428,FX.USDBRL-SPOT.MID,5.65125
20250228,FX.USDBRL-SPOT.MID,5.916
20250328,FX.USDBRL-SPOT.MID,5.75695
20250528,FX.USDBRL-SPOT.MID,5.6885
20250429,FX.USDBRL-SPOT.MID,5.63325
20250529,FX.USDBRL-SPOT.MID,5.6552
20250430,FX.USDBRL-SPOT.MID,5.6646
20250530,FX.USDBRL-SPOT.MID,5.71185
20250331,FX.USDBRL-SPOT.MID,5.7134
20250401,FX.USDRWF-SPOT.MID,1420.0
20250501,FX.USDRWF-SPOT.MID,1411.44
20250402,FX.USDRWF-SPOT.MID,1412.5
20250602,FX.USDRWF-SPOT.MID,1414.95
20250502,FX.USDRWF-SPOT.MID,1411.44
20250403,FX.USDRWF-SPOT.MID,1416.0
20250303,FX.USDRWF-SPOT.MID,1400.01
20250404,FX.USDRWF-SPOT.MID,1415.5
20250304,FX.USDRWF-SPOT.MID,1407.3
20250305,FX.USDRWF-SPOT.MID,1402.59
20250505,FX.USDRWF-SPOT.MID,1419.0
20250306,FX.USDRWF-SPOT.MID,1402.89
20250506,FX.USDRWF-SPOT.MID,1411.92
20250407,FX.USDRWF-SPOT.MID,1410.02
20250307,FX.USDRWF-SPOT.MID,1403.43
20250507,FX.USDRWF-SPOT.MID,1417.8
20250408,FX.USDRWF-SPOT.MID,1410.27
20250508,FX.USDRWF-SPOT.MID,1412.26
20250409,FX.USDRWF-SPOT.MID,1410.46
20250509,FX.USDRWF-SPOT.MID,1418.5
20250410,FX.USDRWF-SPOT.MID,1410.06
20250310,FX.USDRWF-SPOT.MID,1403.65
20250411,FX.USDRWF-SPOT.MID,1410.28
20250311,FX.USDRWF-SPOT.MID,1410.0
20250312,FX.USDRWF-SPOT.MID,1405.0
20250512,FX.USDRWF-SPOT.MID,1419.0
20250313,FX.USDRWF-SPOT.MID,1410.4
20250513,FX.USDRWF-SPOT.MID,1420.0
20250414,FX.USDRWF-SPOT.MID,1412.5
20250314,FX.USDRWF-SPOT.MID,1405.24
20250514,FX.USDRWF-SPOT.MID,1420.0
20250415,FX.USDRWF-SPOT.MID,1410.5
20250515,FX.USDRWF-SPOT.MID,1413.67
20250416,FX.USDRWF-SPOT.MID,1410.19
20250516,FX.USDRWF-SPOT.MID,1413.24
20250417,FX.USDRWF-SPOT.MID,1412.5
20250317,FX.USDRWF-SPOT.MID,1405.5
20250418,FX.USDRWF-SPOT.MID,1416.0
20250318,FX.USDRWF-SPOT.MID,1406.31
20250319,FX.USDRWF-SPOT.MID,1407.12
20250519,FX.USDRWF-SPOT.MID,1413.36
20250320,FX.USDRWF-SPOT.MID,1407.79
20250520,FX.USDRWF-SPOT.MID,1413.1
20250421,FX.USDRWF-SPOT.MID,1409.92
20250321,FX.USDRWF-SPOT.MID,1420.0
20250521,FX.USDRWF-SPOT.MID,1413.05
20250422,FX.USDRWF-SPOT.MID,1415.0
20250522,FX.USDRWF-SPOT.MID,1413.18
20250423,FX.USDRWF-SPOT.MID,1409.79
20250523,FX.USDRWF-SPOT.MID,1421.6
20250424,FX.USDRWF-SPOT.MID,1410.29
20250224,FX.USDRWF-SPOT.MID,1398.07
20250324,FX.USDRWF-SPOT.MID,1408.11
20250425,FX.USDRWF-SPOT.MID,1410.68
20250225,FX.USDRWF-SPOT.MID,1403.0
20250325,FX.USDRWF-SPOT.MID,1408.34
20250226,FX.USDRWF-SPOT.MID,1399.19
20250326,FX.USDRWF-SPOT.MID,1408.71
20250526,FX.USDRWF-SPOT.MID,1419.2
20250227,FX.USDRWF-SPOT.MID,1399.48
20250327,FX.USDRWF-SPOT.MID,1408.98
20250527,FX.USDRWF-SPOT.MID,1420.5
20250428,FX.USDRWF-SPOT.MID,1410.71
20250228,FX.USDRWF-SPOT.MID,1402.5
20250328,FX.USDRWF-SPOT.MID,1409.45
20250528,FX.USDRWF-SPOT.MID,1413.82
20250429,FX.USDRWF-SPOT.MID,1411.03
20250529,FX.USDRWF-SPOT.MID,1438.0
20250430,FX.USDRWF-SPOT.MID,1411.44
20250530,FX.USDRWF-SPOT.MID,1414.24
20250331,FX.USDRWF-SPOT.MID,1420.0
20250401,FX.USDSOS-SPOT.MID,571.5
20250501,FX.USDSOS-SPOT.MID,571.5
20250402,FX.USDSOS-SPOT.MID,571.5
20250602,FX.USDSOS-SPOT.MID,571.5
20250502,FX.USDSOS-SPOT.MID,571.5
20250403,FX.USDSOS-SPOT.MID,571.5
20250303,FX.USDSOS-SPOT.MID,571.5
20250404,FX.USDSOS-SPOT.MID,571.5
20250304,FX.USDSOS-SPOT.MID,571.5
20250305,FX.USDSOS-SPOT.MID,571.5
20250505,FX.USDSOS-SPOT.MID,571.5
20250306,FX.USDSOS-SPOT.MID,571.5
20250506,FX.USDSOS-SPOT.MID,571.5
20250407,FX.USDSOS-SPOT.MID,571.5
20250307,FX.USDSOS-SPOT.MID,571.5
20250507,FX.USDSOS-SPOT.MID,571.5
20250408,FX.USDSOS-SPOT.MID,571.5
20250508,FX.USDSOS-SPOT.MID,571.5
20250409,FX.USDSOS-SPOT.MID,571.5
20250509,FX.USDSOS-SPOT.MID,571.5
20250410,FX.USDSOS-SPOT.MID,571.5
20250310,FX.USDSOS-SPOT.MID,571.5
20250411,FX.USDSOS-SPOT.MID,571.5
20250311,FX.USDSOS-SPOT.MID,571.5
20250312,FX.USDSOS-SPOT.MID,571.5
20250512,FX.USDSOS-SPOT.MID,571.5
20250313,FX.USDSOS-SPOT.MID,571.5
20250513,FX.USDSOS-SPOT.MID,571.5
20250414,FX.USDSOS-SPOT.MID,571.5
20250314,FX.USDSOS-SPOT.MID,571.5
20250514,FX.USDSOS-SPOT.MID,571.5
20250415,FX.USDSOS-SPOT.MID,571.5
20250515,FX.USDSOS-SPOT.MID,571.5
20250416,FX.USDSOS-SPOT.MID,571.5
20250516,FX.USDSOS-SPOT.MID,571.5
20250417,FX.USDSOS-SPOT.MID,571.5
20250317,FX.USDSOS-SPOT.MID,571.5
20250418,FX.USDSOS-SPOT.MID,571.5
20250318,FX.USDSOS-SPOT.MID,571.5
20250319,FX.USDSOS-SPOT.MID,571.5
20250519,FX.USDSOS-SPOT.MID,571.5
20250320,FX.USDSOS-SPOT.MID,571.5
20250520,FX.USDSOS-SPOT.MID,571.5
20250421,FX.USDSOS-SPOT.MID,571.5
20250321,FX.USDSOS-SPOT.MID,571.5
20250521,FX.USDSOS-SPOT.MID,571.5
20250422,FX.USDSOS-SPOT.MID,571.5
20250522,FX.USDSOS-SPOT.MID,571.5
20250423,FX.USDSOS-SPOT.MID,571.5
20250523,FX.USDSOS-SPOT.MID,571.5
20250424,FX.USDSOS-SPOT.MID,571.5
20250224,FX.USDSOS-SPOT.MID,571.5
20250324,FX.USDSOS-SPOT.MID,571.5
20250425,FX.USDSOS-SPOT.MID,571.5
20250225,FX.USDSOS-SPOT.MID,571.5
20250325,FX.USDSOS-SPOT.MID,571.5
20250226,FX.USDSOS-SPOT.MID,571.5
20250326,FX.USDSOS-SPOT.MID,571.5
20250526,FX.USDSOS-SPOT.MID,571.5
20250227,FX.USDSOS-SPOT.MID,571.5
20250327,FX.USDSOS-SPOT.MID,571.5
20250527,FX.USDSOS-SPOT.MID,571.5
20250428,FX.USDSOS-SPOT.MID,571.5
20250228,FX.USDSOS-SPOT.MID,571.5
20250328,FX.USDSOS-SPOT.MID,571.5
20250528,FX.USDSOS-SPOT.MID,571.5
20250429,FX.USDSOS-SPOT.MID,571.5
20250529,FX.USDSOS-SPOT.MID,571.5
20250430,FX.USDSOS-SPOT.MID,571.5
20250530,FX.USDSOS-SPOT.MID,571.5
20250331,FX.USDSOS-SPOT.MID,571.5
20250401,FX.USDTTD-SPOT.MID,6.78515
20250501,FX.USDTTD-SPOT.MID,6.78145
20250402,FX.USDTTD-SPOT.MID,6.78045
20250602,FX.USDTTD-SPOT.MID,6.7853
20250502,FX.USDTTD-SPOT.MID,6.79275
20250403,FX.USDTTD-SPOT.MID,6.7738
20250303,FX.USDTTD-SPOT.MID,6.7877
20250404,FX.USDTTD-SPOT.MID,6.777
20250304,FX.USDTTD-SPOT.MID,6.7877
20250305,FX.USDTTD-SPOT.MID,6.78855
20250505,FX.USDTTD-SPOT.MID,6.77755
20250306,FX.USDTTD-SPOT.MID,6.7793
20250506,FX.USDTTD-SPOT.MID,6.78635
20250407,FX.USDTTD-SPOT.MID,6.78195
20250307,FX.USDTTD-SPOT.MID,6.78855
20250507,FX.USDTTD-SPOT.MID,6.7928
20250408,FX.USDTTD-SPOT.MID,6.78195
20250508,FX.USDTTD-SPOT.MID,6.79375
20250409,FX.USDTTD-SPOT.MID,6.78985
20250509,FX.USDTTD-SPOT.MID,6.78765
20250410,FX.USDTTD-SPOT.MID,6.8002
20250310,FX.USDTTD-SPOT.MID,6.79235
20250411,FX.USDTTD-SPOT.MID,6.78765
20250311,FX.USDTTD-SPOT.MID,6.79985
20250312,FX.USDTTD-SPOT.MID,6.78765
20250512,FX.USDTTD-SPOT.MID,6.7866
20250313,FX.USDTTD-SPOT.MID,6.7927
20250513,FX.USDTTD-SPOT.MID,6.76895
20250414,FX.USDTTD-SPOT.MID,6.7912
20250314,FX.USDTTD-SPOT.MID,6.78965
20250514,FX.USDTTD-SPOT.MID,6.79085
20250415,FX.USDTTD-SPOT.MID,6.79135
20250515,FX.USDTTD-SPOT.MID,6.7833
20250416,FX.USDTTD-SPOT.MID,6.78505
20250516,FX.USDTTD-SPOT.MID,6.7883
20250417,FX.USDTTD-SPOT.MID,6.79215
20250317,FX.USDTTD-SPOT.MID,6.78765
20250418,FX.USDTTD-SPOT.MID,6.79215
20250318,FX.USDTTD-SPOT.MID,6.7926
20250319,FX.USDTTD-SPOT.MID,6.7848
20250519,FX.USDTTD-SPOT.MID,6.7893
20250320,FX.USDTTD-SPOT.MID,6.7961
20250520,FX.USDTTD-SPOT.MID,6.7935
20250421,FX.USDTTD-SPOT.MID,6.79215
20250321,FX.USDTTD-SPOT.MID,6.7949
20250521,FX.USDTTD-SPOT.MID,6.79725
20250422,FX.USDTTD-SPOT.MID,6.7921
20250522,FX.USDTTD-SPOT.MID,6.7974
20250423,FX.USDTTD-SPOT.MID,6.78495
20250523,FX.USDTTD-SPOT.MID,6.801
20250424,FX.USDTTD-SPOT.MID,6.79275
20250224,FX.USDTTD-SPOT.MID,6.79615
20250324,FX.USDTTD-SPOT.MID,6.8015
20250425,FX.USDTTD-SPOT.MID,6.78765
20250225,FX.USDTTD-SPOT.MID,6.78765
20250325,FX.USDTTD-SPOT.MID,6.7937
20250226,FX.USDTTD-SPOT.MID,6.789
20250326,FX.USDTTD-SPOT.MID,6.78765
20250526,FX.USDTTD-SPOT.MID,6.8025
20250227,FX.USDTTD-SPOT.MID,6.782
20250327,FX.USDTTD-SPOT.MID,6.79385
20250527,FX.USDTTD-SPOT.MID,6.78765
20250428,FX.USDTTD-SPOT.MID,6.7853
20250228,FX.USDTTD-SPOT.MID,6.7877
20250328,FX.USDTTD-SPOT.MID,6.78515
20250528,FX.USDTTD-SPOT.MID,6.79205
20250429,FX.USDTTD-SPOT.MID,6.7735
20250529,FX.USDTTD-SPOT.MID,6.79075
20250430,FX.USDTTD-SPOT.MID,6.7748
20250530,FX.USDTTD-SPOT.MID,6.79075
20250331,FX.USDTTD-SPOT.MID,6.78515
20250401,FX.NZDUSD-SPOT.MID,0.56895
20250501,FX.NZDUSD-SPOT.MID,0.59075
20250402,FX.NZDUSD-SPOT.MID,0.57355
20250602,FX.NZDUSD-SPOT.MID,0.60345
20250502,FX.NZDUSD-SPOT.MID,0.5943
20250403,FX.NZDUSD-SPOT.MID,0.58015
20250303,FX.NZDUSD-SPOT.MID,0.56175
20250404,FX.NZDUSD-SPOT.MID,0.5577
20250304,FX.NZDUSD-SPOT.MID,0.56445
20250305,FX.NZDUSD-SPOT.MID,0.57285
20250505,FX.NZDUSD-SPOT.MID,0.5965
20250306,FX.NZDUSD-SPOT.MID,0.57405
20250506,FX.NZDUSD-SPOT.MID,0.60075
20250407,FX.NZDUSD-SPOT.MID,0.55295
20250307,FX.NZDUSD-SPOT.MID,0.57095
20250507,FX.NZDUSD-SPOT.MID,0.59615
20250408,FX.NZDUSD-SPOT.MID,0.55485
20250508,FX.NZDUSD-SPOT.MID,0.5902
20250409,FX.NZDUSD-SPOT.MID,0.56465
20250509,FX.NZDUSD-SPOT.MID,0.59145
20250410,FX.NZDUSD-SPOT.MID,0.5753
20250310,FX.NZDUSD-SPOT.MID,0.5695
20250411,FX.NZDUSD-SPOT.MID,0.58195
20250311,FX.NZDUSD-SPOT.MID,0.57215
20250312,FX.NZDUSD-SPOT.MID,0.5727
20250512,FX.NZDUSD-SPOT.MID,0.58555
20250313,FX.NZDUSD-SPOT.MID,0.5704
20250513,FX.NZDUSD-SPOT.MID,0.59405
20250414,FX.NZDUSD-SPOT.MID,0.58875
20250314,FX.NZDUSD-SPOT.MID,0.57475
20250514,FX.NZDUSD-SPOT.MID,0.58985
20250415,FX.NZDUSD-SPOT.MID,0.58975
20250515,FX.NZDUSD-SPOT.MID,0.5873
20250416,FX.NZDUSD-SPOT.MID,0.59255
20250516,FX.NZDUSD-SPOT.MID,0.58795
20250417,FX.NZDUSD-SPOT.MID,0.59755
20250317,FX.NZDUSD-SPOT.MID,0.58255
20250418,FX.NZDUSD-SPOT.MID,0.59355
20250318,FX.NZDUSD-SPOT.MID,0.58185
20250319,FX.NZDUSD-SPOT.MID,0.58075
20250519,FX.NZDUSD-SPOT.MID,0.59215
20250320,FX.NZDUSD-SPOT.MID,0.57565
20250520,FX.NZDUSD-SPOT.MID,0.59145
20250421,FX.NZDUSD-SPOT.MID,0.60045
20250321,FX.NZDUSD-SPOT.MID,0.57345
20250521,FX.NZDUSD-SPOT.MID,0.59445
20250422,FX.NZDUSD-SPOT.MID,0.59785
20250522,FX.NZDUSD-SPOT.MID,0.59015
20250423,FX.NZDUSD-SPOT.MID,0.59555
20250523,FX.NZDUSD-SPOT.MID,0.59865
20250424,FX.NZDUSD-SPOT.MID,0.5991
20250224,FX.NZDUSD-SPOT.MID,0.57425
20250324,FX.NZDUSD-SPOT.MID,0.5724
20250425,FX.NZDUSD-SPOT.MID,0.597
20250225,FX.NZDUSD-SPOT.MID,0.57205
20250325,FX.NZDUSD-SPOT.MID,0.57315
20250226,FX.NZDUSD-SPOT.MID,0.56995
20250326,FX.NZDUSD-SPOT.MID,0.57245
20250526,FX.NZDUSD-SPOT.MID,0.6
20250227,FX.NZDUSD-SPOT.MID,0.56375
20250327,FX.NZDUSD-SPOT.MID,0.57365
20250527,FX.NZDUSD-SPOT.MID,0.59495
20250428,FX.NZDUSD-SPOT.MID,0.5968
20250228,FX.NZDUSD-SPOT.MID,0.55885
20250328,FX.NZDUSD-SPOT.MID,0.5714
20250528,FX.NZDUSD-SPOT.MID,0.59615
20250429,FX.NZDUSD-SPOT.MID,0.59395
20250529,FX.NZDUSD-SPOT.MID,0.59845
20250430,FX.NZDUSD-SPOT.MID,0.59375
20250530,FX.NZDUSD-SPOT.MID,0.59735
20250331,FX.NZDUSD-SPOT.MID,0.56765
20250401,FX.USDGMD-SPOT.MID,72.625
20250501,FX.USDGMD-SPOT.MID,72.7
20250402,FX.USDGMD-SPOT.MID,72.625
20250602,FX.USDGMD-SPOT.MID,72.75
20250502,FX.USDGMD-SPOT.MID,72.7
20250403,FX.USDGMD-SPOT.MID,72.65
20250303,FX.USDGMD-SPOT.MID,72.575
20250404,FX.USDGMD-SPOT.MID,72.65
20250304,FX.USDGMD-SPOT.MID,72.575
20250305,FX.USDGMD-SPOT.MID,72.575
20250505,FX.USDGMD-SPOT.MID,72.7
20250306,FX.USDGMD-SPOT.MID,72.575
20250506,FX.USDGMD-SPOT.MID,72.7
20250407,FX.USDGMD-SPOT.MID,72.65
20250307,FX.USDGMD-SPOT.MID,72.575
20250507,FX.USDGMD-SPOT.MID,72.7
20250408,FX.USDGMD-SPOT.MID,72.65
20250508,FX.USDGMD-SPOT.MID,72.7
20250409,FX.USDGMD-SPOT.MID,72.65
20250509,FX.USDGMD-SPOT.MID,72.7
20250410,FX.USDGMD-SPOT.MID,72.675
20250310,FX.USDGMD-SPOT.MID,72.575
20250411,FX.USDGMD-SPOT.MID,72.675
20250311,FX.USDGMD-SPOT.MID,72.625
20250312,FX.USDGMD-SPOT.MID,72.625
20250512,FX.USDGMD-SPOT.MID,72.7
20250313,FX.USDGMD-SPOT.MID,72.55
20250513,FX.USDGMD-SPOT.MID,72.7
20250414,FX.USDGMD-SPOT.MID,72.675
20250314,FX.USDGMD-SPOT.MID,72.55
20250514,FX.USDGMD-SPOT.MID,72.7
20250415,FX.USDGMD-SPOT.MID,72.675
20250515,FX.USDGMD-SPOT.MID,72.7
20250416,FX.USDGMD-SPOT.MID,72.675
20250516,FX.USDGMD-SPOT.MID,72.7
20250417,FX.USDGMD-SPOT.MID,72.7
20250317,FX.USDGMD-SPOT.MID,72.55
20250418,FX.USDGMD-SPOT.MID,72.7
20250318,FX.USDGMD-SPOT.MID,72.55
20250319,FX.USDGMD-SPOT.MID,72.6
20250519,FX.USDGMD-SPOT.MID,72.7
20250320,FX.USDGMD-SPOT.MID,72.6
20250520,FX.USDGMD-SPOT.MID,72.725
20250421,FX.USDGMD-SPOT.MID,72.7
20250321,FX.USDGMD-SPOT.MID,72.6
